frame,acc_x,acc_y,acc_z,timestamp
1069,0.50774413,4.0859036,8.952583,20231017_132255_190
1070,0.57001466,4.071533,8.880733,20231017_132255_194
1071,0.57959473,4.047583,8.890313,20231017_132255_196
1072,0.6466553,4.0044727,8.890313,20231017_132255_203
1073,0.5364844,4.033213,8.962164,20231017_132255_204
1074,0.5939649,4.014053,8.981323,20231017_132255_205
1075,0.613125,3.9853127,8.928633,20231017_132255_207
1076,0.5987549,3.9853127,9.034014,20231017_132255_208
1077,0.7376661,3.9565725,8.976534,20231017_132255_210
1078,0.7041358,3.9709425,9.0148535,20231017_132255_214
1079,0.68976563,3.9948928,9.0148535,20231017_132255_216
1080,0.6993457,3.9805226,9.086704,20231017_132255_219
1081,0.71371585,4.0906935,9.105865,20231017_132255_221
1082,0.728086,4.0427933,9.158555,20231017_132255_225
1083,0.67539555,4.033213,9.086704,20231017_132255_227
1084,0.6610254,4.038003,9.043594,20231017_132255_234
1085,0.67539555,4.014053,9.034014,20231017_132255_235
1086,0.6466553,4.047583,8.928633,20231017_132255_236
1087,0.6993457,4.0044727,8.981323,20231017_132255_237
1088,0.6322852,4.071533,8.947793,20231017_132255_239
1089,0.5987549,4.0811133,8.923843,20231017_132255_241
1090,0.5987549,4.047583,8.899893,20231017_132255_244
1091,0.6466553,4.119434,8.914263,20231017_132255_246
1092,0.6945557,4.133804,8.904683,20231017_132255_249
1093,0.63707525,4.023633,8.885523,20231017_132255_251
1094,0.6562354,4.0763235,8.818462,20231017_132255_254
1095,0.5748047,4.1242237,8.909473,20231017_132255_256
1096,0.5843848,4.138594,8.823253,20231017_132255_266
1097,0.5843848,4.095484,8.828042,20231017_132255_267
1098,0.6322852,4.133804,8.818462,20231017_132255_268
1099,0.6322852,4.033213,8.737032,20231017_132255_268
1100,0.6514453,4.071533,8.713081,20231017_132255_269
1101,0.6322852,4.129014,8.727451,20231017_132255_272
1102,0.68018556,4.143384,8.813672,20231017_132255_274
1103,0.68976563,4.0763235,8.799302,20231017_132255_277
1104,0.7041358,4.018843,8.823253,20231017_132255_280
1105,0.68976563,4.023633,8.928633,20231017_132255_282
1106,0.68018556,4.0667434,8.923843,20231017_132255_285
1107,0.68976563,4.0667434,8.851993,20231017_132255_287
1108,0.6562354,4.0667434,8.904683,20231017_132255_289
1109,0.6466553,4.033213,8.990904,20231017_132255_298
1110,0.64186525,4.028423,8.904683,20231017_132255_299
1111,0.67539555,4.0044727,8.962164,20231017_132255_299
1112,0.68018556,3.9469924,9.0004835,20231017_132255_299
1113,0.6514453,4.028423,8.986114,20231017_132255_302
1114,0.6322852,4.0667434,8.952583,20231017_132255_304
1115,0.613125,4.0571632,8.856783,20231017_132255_306
1116,0.5412744,3.9709425,8.933423,20231017_132255_309
1117,0.6179151,4.047583,8.943004,20231017_132255_312
1118,0.57001466,4.0859036,8.928633,20231017_132255_314
1119,0.62749517,4.0906935,8.8951025,20231017_132255_317
1120,0.60833496,4.0811133,8.8951025,20231017_132255_319
1121,0.56522465,4.1242237,8.962164,20231017_132255_321
1122,0.49337405,4.129014,8.928633,20231017_132255_324
1123,0.488584,4.1050634,8.962164,20231017_132255_327
1124,0.5125342,4.0571632,8.966953,20231017_132255_329
1125,0.49337405,4.0667434,8.933423,20231017_132255_332
1126,0.5460645,4.1002736,8.914263,20231017_132255_334
1127,0.52690434,4.119434,8.933423,20231017_132255_337
1128,0.5412744,4.061953,8.890313,20231017_132255_340
1129,0.52690434,4.0906935,9.005274,20231017_132255_342
1130,0.5460645,4.028423,8.899893,20231017_132255_346
1131,0.5221143,3.9613624,9.038804,20231017_132255_348
1132,0.57001466,3.9948928,8.952583,20231017_132255_351
1133,0.5412744,4.0523734,9.043594,20231017_132255_354
1134,0.5412744,4.047583,9.043594,20231017_132255_356
1135,0.5508545,4.0571632,8.909473,20231017_132255_357
1136,0.5604346,4.0859036,8.919053,20231017_132255_360
1137,0.5604346,4.033213,8.914263,20231017_132255_362
1138,0.62749517,4.047583,8.919053,20231017_132255_365
1139,0.6658155,3.9757326,8.943004,20231017_132255_368
1140,0.62749517,3.9853127,8.966953,20231017_132255_370
1141,0.5939649,4.0044727,8.933423,20231017_132255_373
1142,0.62749517,4.0523734,8.928633,20231017_132255_375
1143,0.6227051,3.999683,8.976534,20231017_132255_378
1144,0.6562354,4.018843,8.947793,20231017_132255_381
1145,0.6610254,4.047583,8.871153,20231017_132255_383
1146,0.6514453,4.009263,8.957374,20231017_132255_385
1147,0.6179151,4.0667434,8.861572,20231017_132255_388
1148,0.5748047,4.0667434,8.875943,20231017_132255_390
1149,0.56522465,4.0763235,8.789722,20231017_132255_393
1150,0.63707525,4.061953,8.875943,20231017_132255_395
1151,0.5987549,4.0523734,8.828042,20231017_132255_398
1152,0.5987549,4.028423,8.818462,20231017_132255_401
1153,0.5556446,4.028423,8.823253,20231017_132255_403
1154,0.60833496,4.0811133,8.799302,20231017_132255_405
1155,0.6227051,4.0667434,8.784932,20231017_132255_408
1156,0.6179151,4.038003,8.851993,20231017_132255_410
1157,0.5987549,4.095484,8.770562,20231017_132255_413
1158,0.5939649,4.0523734,8.832832,20231017_132255_415
1159,0.6179151,4.167334,8.856783,20231017_132255_418
1160,0.5987549,4.061953,8.842413,20231017_132255_421
1161,0.5843848,4.0571632,8.875943,20231017_132255_423
1162,0.5843848,4.1098537,8.890313,20231017_132255_426
1163,0.5604346,4.0906935,8.847202,20231017_132255_428
1164,0.5843848,4.0763235,8.808882,20231017_132255_431
1165,0.57959473,4.0859036,8.943004,20231017_132255_433
1166,0.5748047,4.1002736,8.813672,20231017_132255_436
1167,0.5508545,4.138594,8.775352,20231017_132255_438
1168,0.5987549,4.176914,8.741821,20231017_132255_441
1169,0.613125,4.0811133,8.871153,20231017_132255_444
1170,0.7089258,4.129014,8.756192,20231017_132255_446
1171,0.6562354,4.0571632,8.717872,20231017_132255_449
1172,0.613125,4.071533,8.746612,20231017_132255_451
1173,0.67539555,4.0667434,8.760982,20231017_132255_454
1174,0.6514453,4.028423,8.842413,20231017_132255_456
1175,0.6466553,4.061953,8.832832,20231017_132255_459
1176,0.63707525,3.999683,8.866363,20231017_132255_461
1177,0.6227051,4.0763235,8.847202,20231017_132255_464
1178,0.6658155,4.038003,8.899893,20231017_132255_466
1179,0.6706055,3.9901028,8.899893,20231017_132255_469
1180,0.63707525,4.038003,8.947793,20231017_132255_472
1181,0.7089258,4.033213,8.971744,20231017_132255_474
1182,0.6945557,4.061953,9.0004835,20231017_132255_476
1183,0.732876,4.071533,8.947793,20231017_132255_479
1184,0.7089258,4.009263,8.986114,20231017_132255_481
1185,0.6849756,4.1002736,8.923843,20231017_132255_484
1186,0.64186525,4.0763235,8.909473,20231017_132255_487
1187,0.6945557,4.0906935,8.981323,20231017_132255_489
1188,0.6849756,4.0859036,8.943004,20231017_132255_492
1189,0.6849756,4.1002736,8.990904,20231017_132255_494
1190,0.6658155,4.129014,8.928633,20231017_132255_497
1191,0.6514453,4.033213,9.057964,20231017_132255_499
1192,0.6179151,4.018843,9.038804,20231017_132255_502
1193,0.57959473,4.028423,9.062755,20231017_132255_506
1194,0.5891748,3.9901028,9.086704,20231017_132255_509
1195,0.57001466,4.023633,9.062755,20231017_132255_511
1196,0.5748047,3.9948928,9.053174,20231017_132255_512
1197,0.63707525,4.0044727,9.048384,20231017_132255_514
1198,0.57001466,4.047583,8.990904,20231017_132255_518
1199,0.52690434,4.023633,8.947793,20231017_132255_520
1200,0.488584,3.9422023,8.938213,20231017_132255_523
1201,0.5460645,3.9565725,8.990904,20231017_132255_536
1202,0.5748047,3.9661524,8.952583,20231017_132255_537
1203,0.5891748,3.9901028,8.938213,20231017_132255_538
1204,0.52690434,4.009263,8.962164,20231017_132255_539
1205,0.5843848,4.023633,8.962164,20231017_132255_539
1206,0.56522465,3.923042,8.923843,20231017_132255_540
1207,0.7041358,3.999683,8.976534,20231017_132255_542
1208,0.6514453,4.0571632,9.010064,20231017_132255_544
1209,0.7041358,4.018843,8.909473,20231017_132255_545
1210,0.5412744,4.047583,8.947793,20231017_132255_548
1211,0.5748047,4.028423,8.976534,20231017_132255_551
1212,0.60354495,3.9948928,8.947793,20231017_132255_553
1213,0.613125,4.009263,8.966953,20231017_132255_556
1214,0.63707525,3.9901028,8.928633,20231017_132255_558
1215,0.6179151,4.0571632,8.890313,20231017_132255_560
1216,0.6227051,3.9469924,8.890313,20231017_132255_563
1217,0.6227051,4.0667434,8.990904,20231017_132255_565
1218,0.6466553,3.9469924,8.875943,20231017_132255_568
1219,0.5939649,4.028423,8.842413,20231017_132255_570
1220,0.5987549,4.0523734,8.952583,20231017_132255_573
1221,0.67539555,4.028423,8.938213,20231017_132255_575
1222,0.5508545,3.9853127,8.880733,20231017_132255_578
1223,0.5843848,3.9948928,8.851993,20231017_132255_580
1224,0.6227051,3.999683,8.928633,20231017_132255_582
1225,0.62749517,3.999683,8.957374,20231017_132255_585
1226,0.68018556,4.0523734,8.828042,20231017_132255_588
1227,0.6514453,4.0667434,8.923843,20231017_132255_591
1228,0.5987549,4.038003,8.885523,20231017_132255_593
1229,0.6562354,4.038003,8.933423,20231017_132255_596
1230,0.57001466,4.0763235,8.933423,20231017_132255_598
1231,0.6322852,4.0523734,8.847202,20231017_132255_600
1232,0.64186525,4.0811133,8.784932,20231017_132255_603
1233,0.613125,4.0523734,8.880733,20231017_132255_605
1234,0.6706055,4.0044727,8.828042,20231017_132255_608
1235,0.57001466,3.999683,8.775352,20231017_132255_611
1236,0.6227051,4.0906935,8.890313,20231017_132255_614
1237,0.6706055,4.0427933,8.856783,20231017_132255_616
1238,0.5508545,4.061953,8.904683,20231017_132255_618
1239,0.60833496,4.061953,8.909473,20231017_132255_622
1240,0.64186525,3.999683,8.823253,20231017_132255_624
1241,0.57959473,4.0427933,8.851993,20231017_132255_626
1242,0.60833496,4.119434,8.832832,20231017_132255_629
1243,0.57959473,4.038003,8.904683,20231017_132255_631
1244,0.6227051,4.061953,8.8951025,20231017_132255_634
1245,0.60833496,4.028423,8.952583,20231017_132255_636
1246,0.5508545,4.009263,8.832832,20231017_132255_639
1247,0.60833496,4.0044727,8.842413,20231017_132255_641
1248,0.6227051,4.047583,8.933423,20231017_132255_644
1249,0.6227051,4.009263,8.966953,20231017_132255_646
1250,0.60833496,3.999683,8.976534,20231017_132255_649
1251,0.5939649,4.014053,8.909473,20231017_132255_653
1252,0.6514453,3.9948928,8.938213,20231017_132255_654
1253,0.64186525,4.018843,8.966953,20231017_132255_657
1254,0.6322852,4.0044727,8.971744,20231017_132255_659
1255,0.62749517,3.899092,8.990904,20231017_132255_661
1256,0.6993457,4.038003,9.072334,20231017_132255_664
1257,0.71371585,4.014053,9.038804,20231017_132255_666
1258,0.67539555,4.023633,9.139395,20231017_132255_669
1259,0.6466553,4.038003,9.129815,20231017_132255_671
1260,0.6322852,3.9757326,9.182506,20231017_132255_674
1261,0.6945557,4.0811133,9.081915,20231017_132255_676
1262,0.62749517,4.023633,9.053174,20231017_132255_678
1263,0.60833496,4.028423,9.048384,20231017_132255_681
1264,0.613125,4.0427933,9.057964,20231017_132255_683
1265,0.6322852,4.014053,9.024434,20231017_132255_686
1266,0.62749517,4.023633,9.034014,20231017_132255_689
1267,0.6466553,4.018843,9.062755,20231017_132255_691
1268,0.6179151,4.047583,9.0148535,20231017_132255_694
1269,0.6466553,3.9948928,9.038804,20231017_132255_696
1270,0.5891748,3.9613624,8.957374,20231017_132255_699
1271,0.64186525,3.9709425,8.899893,20231017_132255_701
1272,0.6993457,4.033213,8.8951025,20231017_132255_704
1273,0.6658155,4.038003,8.971744,20231017_132255_707
1274,0.6562354,4.023633,8.962164,20231017_132255_710
1275,0.5891748,4.071533,8.986114,20231017_132255_713
1276,0.63707525,4.095484,8.919053,20231017_132255_715
1277,0.5604346,4.028423,8.914263,20231017_132255_718
1278,0.5748047,4.038003,8.861572,20231017_132255_720
1279,0.5748047,4.061953,8.923843,20231017_132255_722
1280,0.5508545,4.143384,8.871153,20231017_132255_725
1281,0.5604346,4.061953,8.861572,20231017_132255_728
1282,0.62749517,4.0906935,8.851993,20231017_132255_730
1283,0.60354495,4.138594,8.823253,20231017_132255_733
1284,0.5939649,4.133804,8.813672,20231017_132255_735
1285,0.5604346,4.133804,8.813672,20231017_132255_738
1286,0.57959473,4.0811133,8.655601,20231017_132255_741
1287,0.49337405,4.0571632,8.698711,20231017_132255_743
1288,0.5556446,4.061953,8.737032,20231017_132255_746
1289,0.5221143,4.0044727,8.775352,20231017_132255_748
1290,0.50774413,3.9901028,8.818462,20231017_132255_751
1291,0.5460645,3.9278321,8.847202,20231017_132255_754
1292,0.5939649,3.8703518,8.909473,20231017_132255_756
1293,0.6179151,3.8751419,8.976534,20231017_132255_758
1294,0.62749517,3.8128712,9.057964,20231017_132255_761
1295,0.64186525,3.8703518,9.187295,20231017_132255_763
1296,0.60354495,3.923042,9.211246,20231017_132255_766
1297,0.5604346,3.9326222,9.187295,20231017_132255_768
1298,0.57959473,3.8895118,9.091495,20231017_132255_771
1299,0.6227051,3.9374123,9.062755,20231017_132255_773
1300,0.6514453,3.9469924,9.062755,20231017_132255_776
1301,0.6514453,3.9278321,9.034014,20231017_132255_779
1302,0.68018556,3.9182522,9.101074,20231017_132255_781
1303,0.68018556,3.9853127,9.062755,20231017_132255_783
1304,0.7376661,4.191284,9.029224,20231017_132255_785
1305,0.74724615,4.167334,9.010064,20231017_132255_788
1306,0.7185059,4.2439747,9.024434,20231017_132255_791
1307,0.6993457,4.2296047,8.995694,20231017_132255_794
1308,0.7424561,4.0906935,8.938213,20231017_132255_796
1309,0.6993457,4.129014,8.914263,20231017_132255_798
1310,0.7089258,4.152964,9.010064,20231017_132255_801
1311,0.6514453,4.181704,8.799302,20231017_132255_804
1312,0.5556446,4.1625443,8.799302,20231017_132255_807
1313,0.63707525,4.095484,8.770562,20231017_132255_809
1314,0.6179151,4.0523734,8.760982,20231017_132255_811
1315,0.5987549,4.0811133,8.775352,20231017_132255_814
1316,0.5843848,3.9469924,8.751402,20231017_132255_817
1317,0.60833496,3.9853127,8.856783,20231017_132255_819
1318,0.6610254,4.014053,8.861572,20231017_132255_821
1319,0.6179151,3.9469924,8.914263,20231017_132255_824
1320,0.60833496,3.899092,8.933423,20231017_132255_826
1321,0.62749517,3.9469924,9.153765,20231017_132255_829
1322,0.5604346,3.9517825,9.010064,20231017_132255_832
1323,0.57001466,3.9517825,9.057964,20231017_132255_834
1324,0.56522465,3.9853127,9.0004835,20231017_132255_837
1325,0.60833496,3.9374123,9.0004835,20231017_132255_840
1326,0.5604346,3.9901028,8.981323,20231017_132255_842
1327,0.52690434,3.9805226,8.904683,20231017_132255_844
1328,0.5939649,3.9134622,8.890313,20231017_132255_846
1329,0.6322852,3.9948928,8.904683,20231017_132255_849
1330,0.56522465,3.9469924,8.818462,20231017_132255_852
1331,0.5748047,4.009263,8.8951025,20231017_132255_854
1332,0.5604346,4.033213,8.780142,20231017_132255_858
1333,0.5125342,4.0427933,8.799302,20231017_132255_860
1334,0.60354495,4.0811133,8.837623,20231017_132255_862
1335,0.56522465,4.1146436,8.808882,20231017_132255_864
1336,0.60354495,4.014053,8.717872,20231017_132255_867
1337,0.5748047,4.0906935,8.751402,20231017_132255_869
1338,0.5891748,4.0906935,8.722662,20231017_132255_872
1339,0.5748047,4.1242237,8.717872,20231017_132255_875
1340,0.52690434,4.1625443,8.760982,20231017_132255_877
1341,0.53169435,4.157754,8.727451,20231017_132255_880
1342,0.5125342,4.1721244,8.669971,20231017_132255_882
1343,0.5556446,4.138594,8.751402,20231017_132255_884
1344,0.51732427,4.148174,8.847202,20231017_132255_887
1345,0.57001466,4.157754,8.899893,20231017_132255_890
1346,0.50774413,4.129014,8.885523,20231017_132255_892
1347,0.60833496,4.191284,8.904683,20231017_132255_895
1348,0.53169435,4.1242237,8.890313,20231017_132255_900
1349,0.4981641,4.1242237,8.880733,20231017_132255_901
1350,0.53169435,4.1146436,8.885523,20231017_132255_902
1351,0.57959473,4.1050634,8.904683,20231017_132255_907
1352,0.53169435,4.1864944,8.966953,20231017_132255_908
1353,0.5556446,4.0906935,8.856783,20231017_132255_910
1354,0.5364844,4.0571632,8.837623,20231017_132255_912
1355,0.56522465,4.0763235,8.866363,20231017_132255_915
1356,0.60354495,4.0859036,8.871153,20231017_132255_918
1357,0.5891748,4.0906935,8.871153,20231017_132255_920
1358,0.62749517,4.0906935,8.842413,20231017_132255_922
1359,0.5843848,4.0523734,8.909473,20231017_132255_925
1360,0.5748047,4.071533,8.890313,20231017_132255_928
1361,0.6227051,4.0906935,8.8951025,20231017_132255_930
1362,0.56522465,4.0859036,8.947793,20231017_132255_932
1363,0.5939649,4.038003,8.923843,20231017_132255_935
1364,0.6514453,4.0906935,8.847202,20231017_132255_938
1365,0.732876,4.061953,8.866363,20231017_132255_940
1366,0.6658155,4.071533,8.947793,20231017_132255_942
1367,0.68976563,4.0859036,8.832832,20231017_132255_945
1368,0.6706055,4.0859036,8.909473,20231017_132255_948
1369,0.6993457,4.1146436,8.890313,20231017_132255_950
1370,0.7041358,4.148174,8.880733,20231017_132255_953
1371,0.71371585,4.0523734,8.818462,20231017_132255_956
1372,0.732876,4.133804,8.808882,20231017_132255_958
1373,0.68018556,4.1146436,8.919053,20231017_132255_961
1374,0.6514453,4.0859036,8.808882,20231017_132255_963
1375,0.5939649,4.0667434,8.885523,20231017_132255_965
1376,0.64186525,4.0906935,8.890313,20231017_132255_968
1377,0.6227051,4.0906935,8.866363,20231017_132255_971
1378,0.5843848,4.061953,8.813672,20231017_132255_974
1379,0.5987549,4.1050634,8.804092,20231017_132255_976
1380,0.5412744,4.0859036,8.880733,20231017_132255_979
1381,0.5939649,4.0811133,8.885523,20231017_132255_981
1382,0.57959473,4.0859036,8.804092,20231017_132255_983
1383,0.52690434,4.0763235,8.813672,20231017_132255_987
1384,0.60833496,4.071533,8.808882,20231017_132255_989
1385,0.52690434,4.009263,8.856783,20231017_132255_991
1386,0.5460645,4.047583,8.823253,20231017_132255_994
1387,0.5891748,4.0427933,8.943004,20231017_132255_997
1388,0.613125,4.023633,8.890313,20231017_132255_999
1389,0.5748047,4.1002736,8.866363,20231017_132256_002
1390,0.5556446,4.0667434,8.880733,20231017_132256_005
1391,0.5508545,4.095484,8.943004,20231017_132256_008
1392,0.5748047,4.1002736,8.919053,20231017_132256_010
1393,0.5748047,4.0523734,8.899893,20231017_132256_013
1394,0.5604346,4.095484,8.904683,20231017_132256_014
1395,0.60354495,4.0571632,8.909473,20231017_132256_017
1396,0.5987549,4.0427933,8.923843,20231017_132256_019
1397,0.6322852,4.0571632,8.952583,20231017_132256_022
1398,0.6322852,4.028423,8.952583,20231017_132256_024
1399,0.6610254,4.0044727,8.909473,20231017_132256_026
1400,1.2933106,3.9469924,8.58854,20231017_132256_032
1401,0.41194338,4.191284,8.990904,20231017_132256_032
1402,0.34009278,4.272715,9.024434,20231017_132256_034
1403,0.5604346,4.1002736,9.091495,20231017_132256_036
1404,0.6993457,4.0811133,9.129815,20231017_132256_040
1405,0.6562354,4.148174,9.029224,20231017_132256_042
1406,0.63707525,4.1146436,8.971744,20231017_132256_044
1407,0.5221143,4.148174,8.943004,20231017_132256_046
1408,0.56522465,4.0906935,9.0148535,20231017_132256_049
1409,0.5891748,4.071533,8.986114,20231017_132256_052
1410,0.5939649,4.0859036,8.995694,20231017_132256_054
1411,0.5843848,4.1050634,8.885523,20231017_132256_057
1412,0.5556446,4.014053,8.976534,20231017_132256_059
1413,0.5891748,4.095484,9.010064,20231017_132256_062
1414,0.60833496,4.0667434,8.995694,20231017_132256_064
1415,0.5556446,3.9853127,9.0004835,20231017_132256_067
1416,0.5221143,3.9901028,9.0004835,20231017_132256_069
1417,0.50774413,4.023633,9.048384,20231017_132256_072
1418,0.60354495,3.9901028,8.990904,20231017_132256_074
1419,0.5748047,4.0044727,8.995694,20231017_132256_077
1420,0.50774413,4.023633,8.966953,20231017_132256_079
1421,0.4742139,4.028423,9.010064,20231017_132256_082
1422,0.5125342,4.023633,8.995694,20231017_132256_084
1423,0.68018556,3.9805226,8.981323,20231017_132256_087
1424,0.56522465,4.0811133,9.024434,20231017_132256_090
1425,0.6466553,3.9469924,8.923843,20231017_132256_092
1426,0.5604346,4.028423,8.933423,20231017_132256_094
1427,0.5556446,4.0427933,8.971744,20231017_132256_097
1428,0.57959473,4.0523734,8.966953,20231017_132256_099
1429,0.5460645,3.9613624,8.866363,20231017_132256_102
1430,0.6466553,4.0523734,8.875943,20231017_132256_104
1431,0.6179151,4.1242237,8.909473,20231017_132256_107
1432,0.57959473,4.095484,8.909473,20231017_132256_110
1433,0.68018556,4.1098537,8.923843,20231017_132256_112
1434,0.68976563,4.1050634,8.789722,20231017_132256_115
1435,0.6849756,4.095484,8.890313,20231017_132256_117
1436,0.6945557,4.138594,8.780142,20231017_132256_120
1437,0.64186525,4.071533,8.813672,20231017_132256_123
1438,0.6322852,4.0667434,8.875943,20231017_132256_125
1439,0.6322852,4.071533,8.837623,20231017_132256_128
1440,0.6514453,4.0667434,8.851993,20231017_132256_131
1441,0.6179151,4.0906935,8.909473,20231017_132256_133
1442,0.5987549,4.133804,8.8951025,20231017_132256_136
1443,0.6466553,4.033213,8.813672,20231017_132256_138
1444,0.5939649,4.1050634,8.856783,20231017_132256_141
1445,0.68976563,4.1098537,8.875943,20231017_132256_143
1446,0.6610254,4.133804,8.933423,20231017_132256_146
1447,0.6706055,4.071533,8.923843,20231017_132256_149
1448,0.6322852,4.095484,8.875943,20231017_132256_151
1449,0.64186525,4.0667434,8.875943,20231017_132256_154
1450,0.613125,4.119434,8.851993,20231017_132256_156
1451,0.5891748,4.071533,8.813672,20231017_132256_158
1452,0.57001466,4.028423,8.784932,20231017_132256_161
1453,0.5843848,4.0763235,8.832832,20231017_132256_163
1454,0.5891748,4.0523734,8.780142,20231017_132256_166
1455,0.6562354,4.038003,8.765772,20231017_132256_168
1456,0.60833496,4.0523734,8.842413,20231017_132256_171
1457,0.6514453,4.023633,8.957374,20231017_132256_174
1458,0.6322852,4.0859036,8.919053,20231017_132256_176
1459,0.6562354,4.0763235,9.0004835,20231017_132256_179
1460,0.6322852,4.014053,8.919053,20231017_132256_181
1461,0.6514453,4.047583,8.990904,20231017_132256_184
1462,0.60833496,4.0906935,8.842413,20231017_132256_186
1463,0.6706055,4.033213,8.837623,20231017_132256_188
1464,0.53169435,4.023633,8.952583,20231017_132256_191
1465,0.5508545,4.014053,8.861572,20231017_132256_194
1466,0.52690434,4.0667434,8.899893,20231017_132256_196
1467,0.5843848,4.033213,8.943004,20231017_132256_198
1468,0.60833496,4.0667434,8.947793,20231017_132256_201
1469,0.5604346,4.1002736,8.943004,20231017_132256_203
1470,0.6227051,4.0427933,8.909473,20231017_132256_206
1471,0.53169435,4.0811133,9.0004835,20231017_132256_209
1472,0.6179151,4.047583,9.057964,20231017_132256_211
1473,0.56522465,4.0427933,9.062755,20231017_132256_214
1474,0.6610254,4.0427933,8.938213,20231017_132256_216
1475,0.5987549,4.023633,9.019644,20231017_132256_219
1476,0.6322852,4.023633,9.005274,20231017_132256_221
1477,0.5891748,4.023633,9.048384,20231017_132256_224
1478,0.60833496,4.0571632,9.053174,20231017_132256_226
1479,0.5508545,3.9805226,9.086704,20231017_132256_229
1480,0.5460645,3.9709425,9.029224,20231017_132256_232
1481,0.5508545,4.014053,9.038804,20231017_132256_234
1482,0.5556446,4.028423,9.091495,20231017_132256_237
1483,0.5412744,4.0667434,9.0148535,20231017_132256_239
1484,0.57959473,4.0044727,9.010064,20231017_132256_242
1485,0.6322852,4.023633,8.990904,20231017_132256_245
1486,0.5939649,4.0763235,8.986114,20231017_132256_247
1487,0.6179151,4.033213,8.909473,20231017_132256_250
1488,0.5987549,4.018843,8.943004,20231017_132256_252
1489,0.56522465,4.028423,8.914263,20231017_132256_255
1490,0.613125,4.047583,8.957374,20231017_132256_257
1491,0.6562354,4.0667434,8.971744,20231017_132256_260
1492,0.5748047,4.1050634,8.904683,20231017_132256_262
1493,0.56522465,4.0667434,8.904683,20231017_132256_265
1494,0.62749517,4.071533,8.8951025,20231017_132256_267
1495,0.5939649,4.023633,8.847202,20231017_132256_270
1496,0.613125,4.009263,8.851993,20231017_132256_272
1497,0.6466553,4.023633,8.856783,20231017_132256_275
1498,0.64186525,4.014053,8.904683,20231017_132256_277
1499,0.5987549,4.061953,8.957374,20231017_132256_280
1500,0.5891748,4.038003,8.8951025,20231017_132256_282
1501,0.5843848,4.1098537,8.899893,20231017_132256_285
1502,0.60833496,4.0667434,8.952583,20231017_132256_288
1503,0.62749517,4.009263,8.952583,20231017_132256_290
1504,0.60354495,3.9805226,8.875943,20231017_132256_293
1505,0.613125,3.9757326,8.919053,20231017_132256_295
1506,0.5748047,3.9565725,8.919053,20231017_132256_298
1507,0.5221143,4.0667434,8.909473,20231017_132256_300
1508,0.6179151,3.9901028,8.909473,20231017_132256_302
1509,0.5604346,3.9901028,8.957374,20231017_132256_305
1510,0.50774413,4.0044727,8.909473,20231017_132256_308
1511,0.5460645,4.0571632,8.914263,20231017_132256_310
1512,0.5221143,3.999683,8.957374,20231017_132256_313
1513,0.57001466,4.0763235,8.851993,20231017_132256_315
1514,0.52690434,4.0044727,8.885523,20231017_132256_318
1515,0.5508545,4.023633,8.871153,20231017_132256_321
1516,0.53169435,4.028423,8.847202,20231017_132256_323
1517,0.60833496,3.9469924,8.823253,20231017_132256_325
1518,0.5843848,4.033213,8.875943,20231017_132256_328
1519,0.60354495,4.0044727,8.904683,20231017_132256_331
1520,0.56522465,4.033213,8.890313,20231017_132256_334
1521,0.5987549,4.0667434,8.832832,20231017_132256_336
1522,0.68976563,4.061953,8.842413,20231017_132256_339
1523,0.63707525,4.0667434,8.789722,20231017_132256_341
1524,0.68018556,4.0667434,8.799302,20231017_132256_345
1525,0.63707525,4.1050634,8.780142,20231017_132256_347
1526,0.60833496,4.152964,8.765772,20231017_132256_349
1527,0.6227051,4.0906935,8.847202,20231017_132256_352
1528,0.613125,4.071533,8.842413,20231017_132256_354
1529,0.60354495,4.1146436,8.971744,20231017_132256_357
1530,0.5939649,4.038003,8.828042,20231017_132256_360
1531,0.57959473,4.047583,8.851993,20231017_132256_362
1532,0.60354495,4.0571632,8.856783,20231017_132256_364
1533,0.5987549,4.033213,8.928633,20231017_132256_371
1534,0.5891748,4.0811133,8.952583,20231017_132256_373
1535,0.5748047,4.119434,8.899893,20231017_132256_375
1536,0.5891748,4.1098537,8.976534,20231017_132256_376
1537,0.57959473,4.0859036,8.890313,20231017_132256_378
1538,0.60833496,4.0811133,9.005274,20231017_132256_380
1539,0.6227051,4.0859036,9.024434,20231017_132256_382
1540,0.5891748,4.0427933,9.0148535,20231017_132256_388
1541,0.60354495,4.0571632,8.938213,20231017_132256_389
1542,0.5987549,3.9948928,8.933423,20231017_132256_389
1543,0.6322852,4.028423,8.981323,20231017_132256_392
1544,0.5508545,4.0667434,8.904683,20231017_132256_395
1545,0.5748047,4.038003,8.928633,20231017_132256_397
1546,0.5412744,4.0906935,9.0148535,20231017_132256_399
1547,0.5508545,4.0811133,8.856783,20231017_132256_402
1548,0.5556446,4.0427933,8.986114,20231017_132256_404
1549,0.5939649,4.0044727,8.976534,20231017_132256_407
1550,0.5939649,4.047583,9.010064,20231017_132256_409
1551,0.6179151,4.014053,9.072334,20231017_132256_412
1552,0.6322852,4.028423,9.125025,20231017_132256_414
1553,0.60833496,3.9661524,9.024434,20231017_132256_417
1554,0.5939649,4.014053,9.034014,20231017_132256_419
1555,0.613125,4.014053,9.019644,20231017_132256_422
1556,0.6706055,4.014053,9.048384,20231017_132256_424
1557,0.5939649,3.999683,9.010064,20231017_132256_427
