frame,acc_x,acc_y,acc_z,timestamp
1960,1.0346485,4.3206153,8.636441,20231017_132316_799
1961,1.0011182,4.3493557,8.760982,20231017_132316_801
1962,1.0729688,4.3158255,8.669971,20231017_132316_803
1963,1.0154883,4.3014555,8.713081,20231017_132316_806
1964,1.0346485,4.2343946,8.722662,20231017_132316_808
1965,1.1256592,4.296665,8.765772,20231017_132316_811
1966,1.092129,4.3349857,8.713081,20231017_132316_814
1967,1.0202783,4.287085,8.669971,20231017_132316_816
1968,1.0825489,4.311035,8.737032,20231017_132316_818
1969,1.0442286,4.3158255,8.784932,20231017_132316_821
1970,1.1160791,4.358936,8.770562,20231017_132316_824
1971,1.0729688,4.3206153,8.808882,20231017_132316_826
1972,1.0729688,4.2918754,8.784932,20231017_132316_829
1973,1.092129,4.3397756,8.847202,20231017_132316_832
1974,1.092129,4.387676,8.804092,20231017_132316_834
1975,1.1160791,4.402046,8.828042,20231017_132316_836
1976,1.092129,4.387676,8.804092,20231017_132316_839
1977,1.1256592,4.4259963,8.775352,20231017_132316_842
1978,1.1256592,4.416416,8.832832,20231017_132316_845
1979,1.0538087,4.4403663,8.784932,20231017_132316_847
1980,1.0538087,4.397256,8.842413,20231017_132316_849
1981,1.0538087,4.378096,8.813672,20231017_132316_852
1982,1.0585986,4.3206153,8.799302,20231017_132316_855
1983,1.1256592,4.3062453,8.828042,20231017_132316_861
1984,1.096919,4.267925,8.832832,20231017_132316_862
1985,1.096919,4.258345,8.818462,20231017_132316_862
1986,1.092129,4.267925,8.875943,20231017_132316_865
1987,1.0681788,4.2008643,8.818462,20231017_132316_868
1988,1.1112891,4.2104445,8.885523,20231017_132316_871
1989,1.0825489,4.3158255,8.899893,20231017_132316_874
1990,1.1304493,4.263135,8.832832,20231017_132316_875
1991,1.0777588,4.263135,8.890313,20231017_132316_878
1992,1.0729688,4.272715,8.871153,20231017_132316_881
1993,1.0825489,4.3158255,8.957374,20231017_132316_884
1994,1.096919,4.3397756,8.871153,20231017_132316_885
1995,1.0585986,4.3301954,8.890313,20231017_132316_888
1996,1.0873389,4.3206153,8.851993,20231017_132316_890
1997,1.1304493,4.397256,8.866363,20231017_132316_892
1998,1.1208692,4.311035,8.851993,20231017_132316_895
1999,1.1160791,4.287085,8.847202,20231017_132316_897
2000,1.1304493,4.2104445,8.789722,20231017_132316_900
2001,1.092129,4.282295,8.789722,20231017_132316_902
2002,1.0825489,4.191284,8.727451,20231017_132316_905
2003,1.101709,4.3014555,8.847202,20231017_132316_907
2004,1.1112891,4.296665,8.823253,20231017_132316_910
2005,1.0729688,4.296665,8.746612,20231017_132316_912
2006,1.0250684,4.3541455,8.698711,20231017_132316_915
2007,1.0538087,4.378096,8.780142,20231017_132316_917
2008,1.0729688,4.3254056,8.784932,20231017_132316_920
2009,1.1304493,4.311035,8.722662,20231017_132316_922
2010,1.0394385,4.4212065,8.780142,20231017_132316_925
2011,1.0777588,4.3637257,8.775352,20231017_132316_927
2012,1.0873389,4.3397756,8.770562,20231017_132316_930
2013,1.0394385,4.402046,8.708291,20231017_132316_932
2014,1.1064991,4.397256,8.684341,20231017_132316_936
2015,1.0394385,4.4259963,8.775352,20231017_132316_938
2016,1.0202783,4.3445654,8.693921,20231017_132316_940
2017,1.0442286,4.397256,8.784932,20231017_132316_943
2018,1.0585986,4.392466,8.756192,20231017_132316_945
2019,1.0825489,4.378096,8.828042,20231017_132316_948
2020,1.1304493,4.402046,8.866363,20231017_132316_951
2021,1.0729688,4.358936,8.794512,20231017_132316_954
2022,1.0442286,4.392466,8.784932,20231017_132316_957
2023,1.092129,4.3158255,8.813672,20231017_132316_958
2024,1.092129,4.3493557,8.794512,20231017_132316_961
2025,1.1304493,4.3493557,8.713081,20231017_132316_964
2026,1.1064991,4.392466,8.765772,20231017_132316_966
2027,1.101709,4.373306,8.756192,20231017_132316_969
2028,1.1400293,4.3349857,8.760982,20231017_132316_971
2029,1.1448194,4.296665,8.660391,20231017_132316_974
2030,1.096919,4.402046,8.703502,20231017_132316_976
2031,1.1256592,4.287085,8.698711,20231017_132316_978
2032,1.1112891,4.382886,8.722662,20231017_132316_981
2033,1.1256592,4.430786,8.717872,20231017_132316_983
2034,1.1208692,4.3397756,8.693921,20231017_132316_986
2035,1.1304493,4.3541455,8.741821,20231017_132316_989
2036,1.0633887,4.3254056,8.741821,20231017_132316_991
2037,1.1064991,4.3158255,8.617281,20231017_132316_994
2038,1.1160791,4.4116263,8.660391,20231017_132316_996
2039,1.0873389,4.3493557,8.698711,20231017_132316_999
2040,1.1256592,4.3637257,8.746612,20231017_132317_001
2041,1.096919,4.3445654,8.818462,20231017_132317_004
2042,1.1112891,4.3397756,8.746612,20231017_132317_006
2043,1.1112891,4.277505,8.765772,20231017_132317_009
2044,1.092129,4.3637257,8.703502,20231017_132317_011
2045,1.1064991,4.368516,8.804092,20231017_132317_014
2046,1.1160791,4.3158255,8.775352,20231017_132317_016
2047,1.096919,4.258345,8.713081,20231017_132317_019
2048,1.0633887,4.3062453,8.746612,20231017_132317_021
2049,1.0585986,4.3445654,8.765772,20231017_132317_024
2050,1.0729688,4.3397756,8.756192,20231017_132317_026
2051,1.0633887,4.277505,8.741821,20231017_132317_029
2052,1.0873389,4.3014555,8.780142,20231017_132317_032
2053,1.092129,4.296665,8.828042,20231017_132317_034
2054,1.0633887,4.248765,8.770562,20231017_132317_037
2055,1.0106983,4.3014555,8.741821,20231017_132317_040
2056,1.0729688,4.3254056,8.717872,20231017_132317_042
2057,0.9532178,4.267925,8.789722,20231017_132317_045
2058,1.0394385,4.373306,8.842413,20231017_132317_047
2059,1.0633887,4.282295,8.737032,20231017_132317_050
2060,1.0154883,4.3397756,8.818462,20231017_132317_052
2061,0.9915381,4.3014555,8.871153,20231017_132317_057
2062,1.0538087,4.272715,8.861572,20231017_132317_059
2063,0.9963282,4.3493557,8.962164,20231017_132317_064
2064,1.0106983,4.277505,8.818462,20231017_132317_065
2065,1.0538087,4.282295,8.818462,20231017_132317_066
2066,1.0490186,4.3493557,8.8951025,20231017_132317_068
2067,1.0633887,4.378096,8.861572,20231017_132317_070
2068,1.1256592,4.3254056,8.933423,20231017_132317_072
2069,1.1304493,4.3493557,8.904683,20231017_132317_075
2070,1.101709,4.3349857,8.861572,20231017_132317_077
2071,1.092129,4.387676,8.808882,20231017_132317_080
2072,1.0394385,4.3301954,8.813672,20231017_132317_082
2073,1.0490186,4.397256,8.808882,20231017_132317_085
2074,1.0777588,4.358936,8.851993,20231017_132317_088
2075,1.0394385,4.3062453,8.746612,20231017_132317_090
2076,1.0825489,4.3158255,8.808882,20231017_132317_092
2077,1.0490186,4.3493557,8.784932,20231017_132317_094
2078,1.0538087,4.378096,8.808882,20231017_132317_097
2079,1.0298585,4.402046,8.760982,20231017_132317_099
2080,1.101709,4.287085,8.804092,20231017_132317_102
2081,1.0490186,4.287085,8.756192,20231017_132317_105
2082,1.1112891,4.3445654,8.799302,20231017_132317_107
2083,1.1064991,4.3349857,8.713081,20231017_132317_110
2084,1.1112891,4.3637257,8.760982,20231017_132317_112
2085,1.0825489,4.296665,8.837623,20231017_132317_115
2086,1.0873389,4.3493557,8.770562,20231017_132317_118
2087,1.1400293,4.253555,8.866363,20231017_132317_120
2088,1.0633887,4.373306,8.765772,20231017_132317_123
2089,1.0681788,4.358936,8.770562,20231017_132317_125
2090,1.1112891,4.3541455,8.727451,20231017_132317_128
2091,1.1112891,4.378096,8.741821,20231017_132317_131
2092,1.0490186,4.4355764,8.717872,20231017_132317_133
2093,1.0777588,4.296665,8.751402,20231017_132317_135
2094,1.0729688,4.3493557,8.737032,20231017_132317_138
2095,1.0633887,4.3637257,8.765772,20231017_132317_141
2096,1.0633887,4.378096,8.684341,20231017_132317_143
2097,1.0825489,4.3158255,8.770562,20231017_132317_147
2098,1.0298585,4.358936,8.770562,20231017_132317_149
2099,1.0298585,4.3206153,8.679551,20231017_132317_151
2100,1.092129,4.277505,8.703502,20231017_132317_154
2101,1.0825489,4.296665,8.737032,20231017_132317_156
2102,1.0442286,4.287085,8.770562,20231017_132317_158
2103,1.0011182,4.3206153,8.770562,20231017_132317_161
2104,1.0729688,4.272715,8.856783,20231017_132317_164
2105,1.0633887,4.282295,8.866363,20231017_132317_166
2106,1.0490186,4.3493557,8.780142,20231017_132317_169
2107,1.0250684,4.282295,8.804092,20231017_132317_171
2108,1.0250684,4.3397756,8.818462,20231017_132317_173
2109,1.0298585,4.296665,8.890313,20231017_132317_176
2110,1.0346485,4.296665,8.808882,20231017_132317_179
2111,1.0250684,4.296665,8.914263,20231017_132317_181
2112,1.0154883,4.272715,8.832832,20231017_132317_184
2113,1.096919,4.239185,8.851993,20231017_132317_187
2114,1.0442286,4.272715,8.832832,20231017_132317_189
2115,1.0633887,4.272715,8.861572,20231017_132317_191
2116,1.0154883,4.248765,8.765772,20231017_132317_194
2117,1.0442286,4.2439747,8.823253,20231017_132317_196
2118,1.0585986,4.253555,8.828042,20231017_132317_199
2119,1.0154883,4.296665,8.880733,20231017_132317_201
2120,1.0633887,4.253555,8.746612,20231017_132317_204
2121,1.0825489,4.2439747,8.780142,20231017_132317_207
2122,1.0250684,4.3062453,8.847202,20231017_132317_209
2123,1.0777588,4.287085,8.808882,20231017_132317_211
2124,1.0873389,4.3541455,8.760982,20231017_132317_214
2125,1.096919,4.378096,8.784932,20231017_132317_217
2126,1.1208692,4.3445654,8.760982,20231017_132317_219
2127,1.0490186,4.406836,8.789722,20231017_132317_221
2128,1.0825489,4.4499464,8.746612,20231017_132317_224
2129,1.1160791,4.430786,8.722662,20231017_132317_227
2130,1.101709,4.4834766,8.737032,20231017_132317_229
2131,1.0777588,4.488267,8.808882,20231017_132317_232
2132,1.0633887,4.397256,8.832832,20231017_132317_235
2133,1.0250684,4.397256,8.669971,20231017_132317_237
2134,1.0346485,4.3397756,8.713081,20231017_132317_240
2135,1.0490186,4.1721244,8.713081,20231017_132317_242
2136,1.0825489,4.2343946,8.794512,20231017_132317_245
2137,1.0346485,4.181704,8.751402,20231017_132317_247
2138,1.0633887,4.167334,8.770562,20231017_132317_250
2139,1.101709,4.1864944,8.871153,20231017_132317_252
2140,1.1112891,4.1960745,8.818462,20231017_132317_255
2141,1.096919,4.1864944,8.880733,20231017_132317_257
2142,1.1112891,4.181704,8.823253,20231017_132317_260
2143,1.0394385,4.2056546,8.851993,20231017_132317_263
2144,1.092129,4.129014,8.837623,20231017_132317_265
2145,1.0777588,4.2152348,8.808882,20231017_132317_267
2146,1.0394385,4.152964,8.713081,20231017_132317_270
2147,1.0059083,4.176914,8.737032,20231017_132317_272
2148,1.0346485,4.2296047,8.746612,20231017_132317_275
2149,1.0346485,4.2343946,8.823253,20231017_132317_278
2150,1.0825489,4.263135,8.784932,20231017_132317_280
2151,1.0202783,4.4116263,8.799302,20231017_132317_282
2152,1.096919,4.6032276,8.813672,20231017_132317_285
2153,1.1208692,4.617598,8.794512,20231017_132317_288
2154,1.0681788,4.5888577,8.808882,20231017_132317_290
2155,1.1639795,4.631968,8.885523,20231017_132317_292
2156,1.101709,4.536167,8.837623,20231017_132317_295
2157,1.1400293,4.488267,8.880733,20231017_132317_297
2158,1.092129,4.4547367,8.823253,20231017_132317_300
2159,1.1160791,4.406836,8.756192,20231017_132317_302
2160,1.1304493,4.4499464,8.756192,20231017_132317_305
2161,1.0825489,4.373306,8.732242,20231017_132317_308
2162,1.1256592,4.3254056,8.789722,20231017_132317_310
2163,1.1256592,4.2439747,8.684341,20231017_132317_313
2164,1.1112891,4.2343946,8.703502,20231017_132317_316
2165,1.1591895,4.1721244,8.732242,20231017_132317_318
2166,1.1112891,4.167334,8.62207,20231017_132317_320
2167,1.1064991,4.1242237,8.679551,20231017_132317_323
2168,1.1352394,4.133804,8.674761,20231017_132317_326
2169,1.0825489,4.129014,8.703502,20231017_132317_328
2170,1.1112891,4.2008643,8.737032,20231017_132317_331
2171,1.1160791,4.138594,8.756192,20231017_132317_333
2172,1.1208692,4.2152348,8.808882,20231017_132317_336
2173,1.1448194,4.253555,8.909473,20231017_132317_339
2174,1.1687696,4.1625443,8.832832,20231017_132317_341
2175,1.0825489,4.282295,8.851993,20231017_132317_343
2176,1.1064991,4.2008643,8.837623,20231017_132317_346
2177,1.0825489,4.2296047,8.861572,20231017_132317_348
2178,1.0394385,4.263135,8.866363,20231017_132317_351
2179,1.0873389,4.2918754,8.832832,20231017_132317_353
2180,1.0825489,4.2439747,8.828042,20231017_132317_356
2181,1.0825489,4.3158255,8.851993,20231017_132317_360
2182,1.0490186,4.296665,8.933423,20231017_132317_361
2183,1.0442286,4.3158255,8.923843,20231017_132317_364
2184,1.0490186,4.2343946,8.957374,20231017_132317_367
2185,1.0011182,4.287085,8.861572,20231017_132317_369
2186,1.0633887,4.3541455,8.784932,20231017_132317_371
2187,1.0442286,4.4212065,8.784932,20231017_132317_374
2188,1.1112891,4.368516,8.866363,20231017_132317_376
2189,1.0681788,4.287085,8.842413,20231017_132317_380
2190,0.97237796,4.382886,8.856783,20231017_132317_382
2191,1.0777588,4.4595265,8.938213,20231017_132317_384
2192,1.0681788,4.430786,8.799302,20231017_132317_386
2193,1.0059083,4.406836,8.832832,20231017_132317_389
2194,1.0394385,4.3206153,8.914263,20231017_132317_391
2195,1.0394385,4.4451566,8.794512,20231017_132317_393
2196,1.0538087,4.373306,8.808882,20231017_132317_396
2197,1.0394385,4.368516,8.847202,20231017_132317_398
2198,1.0346485,4.3397756,8.851993,20231017_132317_401
2199,1.0298585,4.3493557,8.842413,20231017_132317_404
2200,1.0777588,4.3493557,8.804092,20231017_132317_406
2201,1.0585986,4.3206153,8.890313,20231017_132317_409
2202,0.9963282,4.3493557,8.775352,20231017_132317_412
2203,1.0538087,4.3493557,8.737032,20231017_132317_414
2204,1.0442286,4.3206153,8.813672,20231017_132317_416
2205,1.0729688,4.3493557,8.789722,20231017_132317_419
2206,1.0633887,4.2104445,8.737032,20231017_132317_421
2207,1.0777588,4.2200246,8.847202,20231017_132317_424
2208,1.0202783,4.3158255,8.832832,20231017_132317_426
2209,1.0825489,4.2200246,8.842413,20231017_132317_429
2210,1.0538087,4.2296047,8.861572,20231017_132317_432
2211,1.0681788,4.2343946,8.794512,20231017_132317_434
2212,1.101709,4.2248144,8.808882,20231017_132317_437
2213,1.1256592,4.267925,8.823253,20231017_132317_439
2214,1.0873389,4.287085,8.799302,20231017_132317_442
2215,1.0825489,4.2343946,8.765772,20231017_132317_445
2216,1.1496094,4.239185,8.775352,20231017_132317_447
2217,1.1208692,4.272715,8.756192,20231017_132317_450
2218,1.1543995,4.2918754,8.703502,20231017_132317_453
2219,1.0394385,4.272715,8.703502,20231017_132317_455
2220,1.1304493,4.3062453,8.722662,20231017_132317_457
2221,1.0873389,4.2439747,8.775352,20231017_132317_460
2222,1.1064991,4.3541455,8.698711,20231017_132317_463
2223,1.1256592,4.239185,8.708291,20231017_132317_466
2224,1.101709,4.258345,8.746612,20231017_132317_468
2225,1.1687696,4.258345,8.655601,20231017_132317_471
2226,1.0585986,4.272715,8.756192,20231017_132317_472
2227,1.1496094,4.3493557,8.732242,20231017_132317_475
2228,1.1160791,4.3062453,8.756192,20231017_132317_477
2229,1.1160791,4.311035,8.679551,20231017_132317_480
2230,1.092129,4.3254056,8.722662,20231017_132317_482
2231,1.0873389,4.272715,8.775352,20231017_132317_485
2232,1.1208692,4.3541455,8.717872,20231017_132317_488
2233,1.1304493,4.3062453,8.689131,20231017_132317_490
2234,1.0585986,4.392466,8.646021,20231017_132317_493
2235,1.0777588,4.296665,8.765772,20231017_132317_495
2236,1.0729688,4.3254056,8.746612,20231017_132317_498
2237,1.0729688,4.3158255,8.713081,20231017_132317_500
2238,1.0729688,4.358936,8.871153,20231017_132317_503
2239,1.0729688,4.248765,8.775352,20231017_132317_506
2240,1.0633887,4.3445654,8.804092,20231017_132317_508
2241,1.0873389,4.267925,8.760982,20231017_132317_511
2242,1.0490186,4.282295,8.818462,20231017_132317_513
2243,1.101709,4.2248144,8.828042,20231017_132317_516
2244,1.0633887,4.282295,8.832832,20231017_132317_518
2245,1.1208692,4.248765,8.804092,20231017_132317_521
2246,1.0250684,4.3637257,8.818462,20231017_132317_523
2247,1.1064991,4.2056546,8.856783,20231017_132317_526
2248,1.1064991,4.248765,8.866363,20231017_132317_528
2249,1.0825489,4.239185,8.890313,20231017_132317_531
2250,1.0633887,4.3301954,8.861572,20231017_132317_533
2251,1.0777588,4.387676,8.928633,20231017_132317_536
2252,1.101709,4.3301954,8.976534,20231017_132317_538
2253,1.1160791,4.406836,8.928633,20231017_132317_541
2254,1.0777588,4.397256,8.899893,20231017_132317_543
2255,1.1256592,4.387676,8.923843,20231017_132317_546
2256,1.0442286,4.387676,8.880733,20231017_132317_548
2257,1.0825489,4.3158255,8.847202,20231017_132317_551
2258,1.0633887,4.387676,8.866363,20231017_132317_554
2259,1.0585986,4.248765,8.875943,20231017_132317_556
2260,1.0394385,4.3014555,8.904683,20231017_132317_559
2261,1.1064991,4.272715,8.851993,20231017_132317_561
2262,1.0585986,4.272715,8.842413,20231017_132317_564
2263,1.101709,4.258345,8.842413,20231017_132317_566
2264,1.1304493,4.2200246,8.847202,20231017_132317_569
2265,1.101709,4.258345,8.746612,20231017_132317_571
2266,1.0777588,4.3014555,8.780142,20231017_132317_574
2267,1.0825489,4.2104445,8.837623,20231017_132317_577
2268,1.0873389,4.3254056,8.775352,20231017_132317_580
2269,1.0490186,4.3014555,8.890313,20231017_132317_582
2270,1.0681788,4.3301954,8.746612,20231017_132317_584
2271,1.0490186,4.3206153,8.828042,20231017_132317_587
2272,1.0681788,4.311035,8.756192,20231017_132317_590
2273,1.101709,4.378096,8.851993,20231017_132317_592
2274,1.1064991,4.3206153,8.832832,20231017_132317_595
2275,1.1064991,4.287085,8.861572,20231017_132317_597
2276,1.1064991,4.239185,8.8951025,20231017_132317_599
2277,1.1735597,4.3397756,8.847202,20231017_132317_602
2278,1.1256592,4.253555,8.851993,20231017_132317_604
2279,1.1160791,4.258345,8.856783,20231017_132317_607
2280,1.0729688,4.311035,8.866363,20231017_132317_610
2281,1.0633887,4.287085,8.890313,20231017_132317_612
2282,1.1496094,4.3206153,8.818462,20231017_132317_614
2283,1.0777588,4.2918754,8.804092,20231017_132317_617
2284,1.0729688,4.387676,8.770562,20231017_132317_620
2285,1.1064991,4.3637257,8.804092,20231017_132317_622
2286,1.092129,4.3349857,8.737032,20231017_132317_625
2287,1.1112891,4.382886,8.808882,20231017_132317_627
2288,1.1543995,4.382886,8.727451,20231017_132317_630
2289,1.1112891,4.397256,8.746612,20231017_132317_632
2290,1.1591895,4.4116263,8.703502,20231017_132317_635
2291,1.1352394,4.382886,8.770562,20231017_132317_637
2292,1.1112891,4.4116263,8.665181,20231017_132317_640
2293,1.1208692,4.392466,8.784932,20231017_132317_642
2294,1.1304493,4.3541455,8.756192,20231017_132317_644
2295,1.092129,4.4212065,8.770562,20231017_132317_647
2296,1.0777588,4.3493557,8.880733,20231017_132317_650
2297,1.092129,4.392466,8.813672,20231017_132317_652
2298,1.096919,4.397256,8.823253,20231017_132317_655
2299,1.096919,4.3493557,8.804092,20231017_132317_658
2300,1.0154883,4.3254056,8.808882,20231017_132317_660
2301,1.092129,4.4403663,8.717872,20231017_132317_664
2302,1.0585986,4.3541455,8.756192,20231017_132317_665
2303,1.0490186,4.416416,8.765772,20231017_132317_668
2304,1.0825489,4.402046,8.669971,20231017_132317_670
2305,1.0633887,4.392466,8.626861,20231017_132317_673
2306,1.101709,4.397256,8.665181,20231017_132317_675
2307,1.0873389,4.3493557,8.612491,20231017_132317_678
2308,1.0825489,4.373306,8.583751,20231017_132317_680
2309,1.1591895,4.3254056,8.650811,20231017_132317_682
2310,1.101709,4.3158255,8.617281,20231017_132317_685
2311,1.1160791,4.387676,8.59333,20231017_132317_688
2312,1.1304493,4.373306,8.636441,20231017_132317_690
2313,1.1400293,4.4499464,8.660391,20231017_132317_693
2314,1.1352394,4.406836,8.684341,20231017_132317_695
2315,1.101709,4.3637257,8.717872,20231017_132317_698
2316,1.0633887,4.287085,8.717872,20231017_132317_700
2317,1.1304493,4.416416,8.808882,20231017_132317_703
2318,1.1112891,4.3397756,8.784932,20231017_132317_705
2319,1.0873389,4.397256,8.746612,20231017_132317_708
2320,1.101709,4.4355764,8.770562,20231017_132317_710
2321,1.101709,4.4259963,8.818462,20231017_132317_713
2322,1.1160791,4.3301954,8.823253,20231017_132317_715
2323,1.0729688,4.311035,8.866363,20231017_132317_718
2324,1.1304493,4.3397756,8.842413,20231017_132317_720
2325,1.0777588,4.358936,8.885523,20231017_132317_723
2326,1.0681788,4.3541455,8.909473,20231017_132317_725
2327,1.101709,4.3254056,8.919053,20231017_132317_728
2328,1.1352394,4.296665,8.789722,20231017_132317_731
2329,1.1112891,4.287085,8.837623,20231017_132317_734
2330,1.0250684,4.2343946,8.866363,20231017_132317_737
2331,1.0777588,4.311035,8.760982,20231017_132317_739
2332,1.0825489,4.3397756,8.813672,20231017_132317_741
2333,1.0681788,4.3014555,8.799302,20231017_132317_743
2334,1.1160791,4.3062453,8.808882,20231017_132317_746
2335,1.0681788,4.3158255,8.794512,20231017_132317_749
2336,1.0538087,4.382886,8.899893,20231017_132317_751
2337,1.092129,4.311035,8.732242,20231017_132317_754
2338,1.1400293,4.392466,8.832832,20231017_132317_757
2339,1.092129,4.3397756,8.823253,20231017_132317_759
2340,1.092129,4.3254056,8.871153,20231017_132317_762
2341,1.0729688,4.4643164,8.861572,20231017_132317_764
2342,1.0777588,4.397256,8.851993,20231017_132317_767
2343,1.101709,4.373306,8.890313,20231017_132317_769
2344,1.1208692,4.430786,8.923843,20231017_132317_772
2345,1.096919,4.406836,8.871153,20231017_132317_774
2346,1.1208692,4.397256,8.818462,20231017_132317_777
2347,1.1160791,4.3637257,8.813672,20231017_132317_783
2348,1.1112891,4.3493557,8.808882,20231017_132317_783
2349,1.0633887,4.3397756,8.756192,20231017_132317_784
2350,1.0442286,4.416416,8.789722,20231017_132317_787
2351,1.0585986,4.4355764,8.737032,20231017_132317_789
2352,1.1160791,4.3254056,8.756192,20231017_132317_792
2353,1.0825489,4.4451566,8.756192,20231017_132317_794
2354,1.1064991,4.3637257,8.665181,20231017_132317_797
2355,1.1112891,4.373306,8.741821,20231017_132317_799
2356,1.0585986,4.3301954,8.684341,20231017_132317_801
2357,1.0729688,4.311035,8.631651,20231017_132317_804
2358,1.0681788,4.397256,8.703502,20231017_132317_811
2359,1.1112891,4.430786,8.693921,20231017_132317_813
2360,1.0681788,4.4116263,8.713081,20231017_132317_813
2361,1.0538087,4.392466,8.746612,20231017_132317_814
2362,1.1687696,4.378096,8.717872,20231017_132317_817
2363,1.1112891,4.382886,8.689131,20231017_132317_819
2364,1.1160791,4.282295,8.813672,20231017_132317_822
2365,1.1208692,4.3397756,8.722662,20231017_132317_825
2366,1.0729688,4.3158255,8.760982,20231017_132317_827
2367,1.1064991,4.368516,8.732242,20231017_132317_830
2368,1.1352394,4.358936,8.789722,20231017_132317_833
2369,1.1064991,4.358936,8.775352,20231017_132317_835
2370,1.1256592,4.373306,8.760982,20231017_132317_841
2371,1.1304493,4.3445654,8.804092,20231017_132317_842
2372,1.1160791,4.3158255,8.794512,20231017_132317_842
2373,1.1304493,4.3349857,8.775352,20231017_132317_845
2374,1.1591895,4.3445654,8.765772,20231017_132317_848
2375,1.2022998,4.3541455,8.727451,20231017_132317_850
2376,1.0729688,4.3445654,8.741821,20231017_132317_852
2377,1.1400293,4.3541455,8.727451,20231017_132317_855
2378,1.1496094,4.296665,8.799302,20231017_132317_860
2379,1.101709,4.3254056,8.799302,20231017_132317_861
2380,1.0825489,4.358936,8.717872,20231017_132317_863
2381,1.0729688,4.3397756,8.732242,20231017_132317_866
2382,1.1400293,4.3206153,8.741821,20231017_132317_871
2383,1.1304493,4.368516,8.784932,20231017_132317_872
2384,1.1352394,4.3445654,8.780142,20231017_132317_873
2385,1.1112891,4.3493557,8.885523,20231017_132317_876
2386,1.1112891,4.416416,8.732242,20231017_132317_878
2387,1.1352394,4.416416,8.693921,20231017_132317_881
2388,1.1352394,4.502637,8.823253,20231017_132317_883
2389,1.1448194,4.4691067,8.727451,20231017_132317_885
2390,1.1064991,4.478687,8.722662,20231017_132317_888
2391,1.0825489,4.5074267,8.808882,20231017_132317_890
2392,1.0633887,4.4643164,8.765772,20231017_132317_893
2393,1.0490186,4.387676,8.698711,20231017_132317_900
2394,1.0490186,4.3493557,8.804092,20231017_132317_901
2395,1.0633887,4.3493557,8.732242,20231017_132317_901
2396,1.0777588,4.2296047,8.765772,20231017_132317_902
2397,1.0681788,4.2248144,8.684341,20231017_132317_905
2398,1.096919,4.2056546,8.765772,20231017_132317_908
2399,1.1639795,4.176914,8.746612,20231017_132317_910
2400,1.1112891,4.176914,8.756192,20231017_132317_913
2401,1.1400293,4.167334,8.732242,20231017_132317_915
2402,1.1304493,4.152964,8.770562,20231017_132317_918
2403,1.1064991,4.239185,8.804092,20231017_132317_920
2404,1.0873389,4.2248144,8.722662,20231017_132317_923
2405,1.1304493,4.253555,8.828042,20231017_132317_931
2406,1.0825489,4.2248144,8.780142,20231017_132317_933
2407,1.0681788,4.2296047,8.741821,20231017_132317_933
2408,1.0490186,4.2343946,8.823253,20231017_132317_934
2409,1.0585986,4.358936,8.842413,20231017_132317_936
2410,1.1256592,4.368516,8.799302,20231017_132317_939
2411,1.1639795,4.5409575,8.808882,20231017_132317_941
2412,1.1448194,4.5744877,8.861572,20231017_132317_944
2413,1.1160791,4.641548,8.861572,20231017_132317_948
2414,1.1160791,4.622388,8.851993,20231017_132317_949
2415,1.1352394,4.655918,8.851993,20231017_132317_952
2416,1.1112891,4.641548,8.847202,20231017_132317_954
2417,1.096919,4.641548,8.851993,20231017_132317_962
2418,1.1160791,4.5313773,8.823253,20231017_132317_963
2419,1.1256592,4.5313773,8.856783,20231017_132317_963
2420,1.21188,4.4116263,8.847202,20231017_132317_964
2421,1.1639795,4.392466,8.804092,20231017_132317_967
2422,1.1783496,4.263135,8.818462,20231017_132317_970
2423,1.1543995,4.253555,8.722662,20231017_132317_972
2424,1.1879297,4.148174,8.717872,20231017_132317_974
2425,1.2741505,4.1625443,8.713081,20231017_132317_977
2426,1.1496094,4.2296047,8.732242,20231017_132317_979
2427,1.1448194,4.191284,8.799302,20231017_132317_982
2428,1.1496094,4.133804,8.713081,20231017_132317_985
2429,1.1591895,4.148174,8.751402,20231017_132317_994
2430,1.1256592,4.143384,8.746612,20231017_132317_995
2431,1.1448194,4.1242237,8.808882,20231017_132317_995
2432,1.1352394,4.258345,8.828042,20231017_132317_996
2433,1.1400293,4.277505,8.828042,20231017_132317_997
2434,1.1591895,4.272715,8.837623,20231017_132318_000
2435,1.1448194,4.287085,8.799302,20231017_132318_003
2436,1.21188,4.3301954,8.784932,20231017_132318_005
2437,1.0873389,4.2248144,8.775352,20231017_132318_008
2438,1.1591895,4.311035,8.741821,20231017_132318_010
2439,1.1208692,4.248765,8.756192,20231017_132318_013
2440,1.1208692,4.3349857,8.760982,20231017_132318_015
2441,1.0825489,4.282295,8.746612,20231017_132318_024
2442,1.1400293,4.3397756,8.808882,20231017_132318_025
2443,1.1064991,4.3637257,8.780142,20231017_132318_026
2444,1.1400293,4.3301954,8.741821,20231017_132318_026
2445,1.0729688,4.358936,8.818462,20231017_132318_028
2446,1.1112891,4.3541455,8.741821,20231017_132318_030
2447,1.1448194,4.4355764,8.784932,20231017_132318_033
2448,1.0873389,4.4212065,8.689131,20231017_132318_036
2449,1.1112891,4.4259963,8.799302,20231017_132318_038
2450,1.092129,4.4499464,8.760982,20231017_132318_042
2451,1.0442286,4.4691067,8.746612,20231017_132318_044
